=== Neural Network Training Log ===
Epoch: 0 | Error: 2.0357 | Accuracy: 49.11%
Epoch: 871000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 872000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 873000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 874000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 875000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 876000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 877000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 878000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 879000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 880000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 881000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 882000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 883000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 884000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 885000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 886000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 887000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 888000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 889000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 890000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 891000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 892000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 893000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 894000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 895000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 896000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 897000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 898000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 899000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 900000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 901000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 902000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 903000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 904000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 905000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 906000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 907000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 908000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 909000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 910000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 911000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 912000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 913000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 914000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 915000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 916000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 917000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 918000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 919000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 920000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 921000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 922000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 923000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 924000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 925000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 926000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 927000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 928000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 929000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 930000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 931000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 932000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 933000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 934000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 935000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 936000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 937000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 938000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 939000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 940000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 941000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 942000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 943000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 944000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 945000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 946000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 947000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 948000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 949000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 950000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 951000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 952000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 953000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 954000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 955000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 956000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 957000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 958000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 959000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 960000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 961000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 962000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 963000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 964000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 965000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 966000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 967000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 968000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 969000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 970000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 971000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 972000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 973000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 974000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 975000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 976000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 977000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 978000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 979000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 980000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 981000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 982000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 983000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 984000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 985000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 986000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 987000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 988000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 989000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 990000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 991000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 992000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 993000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 994000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 995000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 996000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 997000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 998000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 999000 | Error: 1.6065 | Accuracy: 59.84%

=== Final Weights ===
w1=19.457521274257775
w2=-8.808522391470747
w3=11.203442404127728
w4=8.556923897354498
w5=-2.8190891178208606
w6=1.9945116515681482

=== Final Model Outputs ===
Input: [0, 0] | Expected: 0 | Output: 0.465
Input: [0, 1] | Expected: 1 | Output: 0.895
Input: [1, 0] | Expected: 1 | Output: 0.338
Input: [1, 1] | Expected: 0 | Output: 0.338
